bbl,address,on_dhcr_list,stab_units_by_year,stab_units_ever_nonzero,stab_units_latest_year,unit_count,year_built,building_class,is_condo_coop,abatement_type,abatement_end_year,stab_unit_trend,stabilization_confidence,stabilization_confidence_reason,hpd_violation_count_total,hpd_violation_count_open,hpd_violation_count_class_c,hpd_violation_count_open_class_c,building_safety_tier,building_safety_tier_reason
3002350019,143 WILLOW STREET,0,,0,,2.0,1844.0,B3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350020,135 WILLOW STREET,0,,0,,112.0,1955.0,D4,0,,,"registered in historical mirror: 2009,2011,2012,2013",low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350028,115 WILLOW ST,1,,0,,39.0,1926.0,D4,1,,,not found in any historical mirror year (2009/2011/2012/2013),high,on current DHCR list,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350034,113 WILLOW STREET,0,,0,,1.0,1829.0,A5,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350036,107 WILLOW ST,1,,0,,8.0,1879.0,C1,0,,,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350037,105 WILLOW STREET,0,,0,,1.0,1879.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350038,103 WILLOW STREET,0,,0,,7.0,1848.0,C1,0,,,not found in any historical mirror year (2009/2011/2012/2013),low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350039,101 WILLOW STREET,0,,0,,1.0,1838.0,A4,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350042,32 TO 40 CLARK ST,1,,0,,29.0,1908.0,D1,0,,,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list,2.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3002350044,130 HICKS STREET,0,,0,,40.0,1958.0,D4,0,,,"registered in historical mirror: 2009,2011,2012,2013",low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",6.0,0.0,3.0,0.0,clean_record,0 open HPD violations on record
3002350046,136 HICKS ST,1,,0,,46.0,1922.0,D9,0,,,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list,6.0,1.0,3.0,1.0,concerning,1 open immediately-hazardous (class C) HPD violation(s)
3002350052,142 HICKS STREET,0,,0,,19.0,1913.0,D4,0,,,not found in any historical mirror year (2009/2011/2012/2013),low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350053,146 HICKS STREET,0,,0,,2.0,1826.0,B3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350054,148 HICKS STREET,0,,0,,3.0,1830.0,C6,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",3.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3002350056,150 HICKS ST,1,,0,,10.0,1898.0,C1,0,,,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list,1.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3002350057,152 HICKS STREET,0,,0,,2.0,1840.0,B3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350058,154 HICKS STREET,0,,0,,1.0,1879.0,A4,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",2.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3002350059,154A HICKS STREET,0,,0,,4.0,1879.0,C3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",8.0,2.0,0.0,0.0,minimal,2 open HPD violation(s) (none class C)
3002350060,156 HICKS STREET,0,,0,,2.0,1879.0,B3,0,,,registered in historical mirror: 2009,unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350061,158 HICKS ST,1,,0,,12.0,1855.0,C1,0,,,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350062,160 HICKS STREET,0,,0,,2.0,1849.0,B3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350063,162 HICKS STREET,0,,0,,5.0,1839.0,C2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",3.0,3.0,0.0,0.0,some_issues,3 open HPD violations (none class C)
3002350064,164 HICKS STREET,0,,0,,3.0,1839.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",5.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3002350065,166 HICKS STREET,0,,0,,5.0,1849.0,C6,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",1.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3002350066,168 HICKS ST,1,,0,,10.0,1840.0,C1,0,,,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350069,174 HICKS STREET,0,,0,,3.0,1844.0,C6,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350070,176 HICKS STREET,0,,0,,2.0,1844.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002350071,178 HICKS STREET,0,,0,,2.0,1846.0,C6,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002357501,39 PIERREPONT STREET,0,,0,,2.0,1899.0,R6,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002357502,170 HICKS STREET,0,,0,,6.0,1840.0,RM,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",4.0,2.0,0.0,0.0,minimal,2 open HPD violation(s) (none class C)
3002357503,109 WILLOW STREET,0,,0,,3.0,1920.0,R1,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360001,160 HENRY STREET,0,,0,,35.0,1924.0,D4,0,,,not found in any historical mirror year (2009/2011/2012/2013),low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360005,81 PIERREPONT STREET,0,,0,,1.0,1845.0,A4,0,,,"registered in historical mirror: 2009,2011,2012,2013",unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",6.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3002360006,79 PIERREPONT STREET,0,,0,,2.0,1845.0,B3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360007,75 PIERREPONT ST,1,,0,,36.0,1925.0,D1,0,J-51,,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list,18.0,3.0,6.0,2.0,concerning,2 open immediately-hazardous (class C) HPD violation(s)
3002360011,69 PIERREPONT STREET,0,,0,,40.0,1930.0,D4,0,,,"registered in historical mirror: 2009,2011,2012,2013",low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",1.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3002360018,187 HICKS STREET,0,,0,,29.0,1900.0,D4,0,,,registered in historical mirror: 2013,low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",3.0,1.0,0.0,0.0,minimal,1 open HPD violation(s) (none class C)
3002360021,43 LOVE LANE,0,,0,,1.0,1999.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360028,37 LOVE LANE,0,,0,,1.0,1899.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360030,35 LOVE LANE,0,,0,,1.0,1899.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360038,156 HENRY STREET,0,,0,,3.0,1939.0,K4,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360043,12 COLLEGE PLACE,0,,0,,1.0,1920.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360044,14 COLLEGE PLACE,0,,0,,1.0,1920.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360045,16 COLLEGE PLACE,0,,0,,1.0,1899.0,A5,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360046,18 COLLEGE PLACE,0,,0,,1.0,1899.0,A5,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360047,20 COLLEGE PLACE,0,,0,,1.0,1899.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360048,22 COLLEGE PLACE,0,,0,,1.0,1899.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360049,26 COLLEGE PLACE,0,,0,,1.0,1899.0,S1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3002360051,28 COLLEGE PLACE,0,,0,,1.0,1899.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
